BNpcBaseId,BNpcNameId,TerritoryTypeId,Position,Subtype
844,479,145,12.5;26.2;237.10483,0
1935,2041,145,25.9;16;-269.3156,0
363,1997,145,27.9;16.4;-249.201,0
1936,2042,145,25.8;16;-270.994,0
21,1029,145,15.4;20.5;-44.7946,0
190,1024,145,15.6;22.6;56.86018,0
138,1033,145,17.7;21.9;23.69342,0
845,1016,145,19.4;21.3;-7.188814,0
170,1244,145,23.3;23.5;105.5157,0
306,1027,145,16.2;22.5;53.52793,0
838,1010,145,16.3;22.1;35.424496,0
1280,878,145,26.3;21.7;13.091481,0
804,1242,145,23.5;24.4;148.34697,0
2129,1504,145,30.1;25.5;203.2247,0
20,20,145,16.4;22.9;72.37224,0
793,1275,147,22;29.1;383.961,0
791,1275,147,22;22.3;42.70066,0
131,113,147,20.6;28;328.26303,0
131,113,147,21.6;23.4;96.33891,0
131,113,147,20.4;17.9;-178.366,0
131,113,147,26.2;21.6;9.802356,0
131,113,147,16.1;19.5;-98.14359,8
173,304,147,22.1;26.8;268.60324,0
173,304,147,24.5;22.5;53.31376,0
188,275,147,23.7;26.6;257.79837,0
327,270,147,25.1;23.2;86.52008,0
327,270,147,17.9;18.5;-148.4736,4
2106,1718,147,21.8;29.4;397.7983,0
3200,2944,147,21;24.9;172.65695,0
2139,1512,147,25.7;23.2;90.00306,0
2168,1726,147,22;22.5;55.77166,0
183,242,147,24;22;27.210567,0
3183,2927,147,19;16.7;-237.29285,0
3183,2927,147,21.1;25;179.25125,0
55,53,147,19.6;16.7;-236.33595,0
62,59,147,18.4;17;-219.40057,0
64,61,147,18.9;16.2;-260.34348,0
61,58,147,18.5;15.7;-285.57916,0
63,60,147,17.8;15.9;-277.68765,0
10133,8138,147,17.5;18.4;-151.58017,0
200,269,147,17.3;16.8;-231.79109,0
2136,1509,147,18.8;14.3;-357.3661,0
2214,1681,147,25.7;22.6;59.511963,0
2217,1690,147,26.3;23;79.40401,0
2135,1508,147,25.2;20.3;-57.4,0
2138,1511,147,25.3;23.6;108.6814,0
1913,2005,147,20.9;29.9;422.6597,0
134,116,147,21.3;27;276.4714,21
190,1744,147,21.6;26.9;273.1414,17
4787,4124,147,21.7;27;276.041,12
645,1448,147,17.2;14.7;-338.4155,0
1800,1446,147,17.3;14.4;-350.28452,0
176,286,146,14.5;14;-373.91653,0
176,286,146,20.8;9;-621.48425,0
10131,8137,146,14.9;15.1;-314.863,0
57,564,146,14.9;13.7;-386.9187,0
57,564,146,19;15.9;-278.11154,0
57,564,146,19.4;11.8;-482.24353,0
57,564,146,21.1;7.8;-679.7735,0
57,564,146,23.4;12.4;-452.69992,0
174,303,146,15.5;13.3;-405.0735,0
174,303,146,21.4;10.8;-533.12604,0
795,1277,146,16.4;15;-323.3549,0
1156,1277,146,19.6;27.2;288.18085,18
356,307,146,16.9;17.9;-177.24126,0
356,307,146,20.7;29.5;405.51193,0
1005,1343,146,17.7;17.8;-181.7737,0
1162,1343,146,23.1;21.8;18.966211,0
134,116,146,16;19.5;-95.59966,0
134,116,146,20.3;28.9;374.9097,0
134,116,146,19.5;33.1;585.64624,0
134,116,146,24.3;34.1;631.9321,0
134,116,146,24.1;39.3;895.14813,0
134,116,146,18;38.4;846.88324,0
134,912,146,18.8;18.8;-133.72856,0
134,912,146,19.5;23;77.68299,0
134,912,146,22.8;16.1;-264.4239,0
134,912,146,23.7;21.2;-9.425101,0
134,912,146,24.3;25.3;191.04832,0
18,320,146,19;16.6;-242.0589,0
741,1389,146,18.6;20;-71.79082,0
740,1388,146,18.7;20;-72.99113,0
19,323,146,19.1;17.3;-206.24469,0
2260,1999,146,19.4;17.2;-213.36732,0
2259,1998,146,19.4;16.9;-224.92567,0
740,253,146,19.5;20.2;-62.2506,0
740,253,146,19.1;26.1;231.53772,0
740,253,146,24;28.9;375.7684,14
742,258,146,18.3;20.6;-43.611256,0
742,258,146,16.7;25.4;200.9639,0
742,258,146,21.9;15.8;-281.5931,0
742,258,146,23.9;27.4;296.41687,0
2454,258,146,29.6;19.4;-99.13718,0
739,245,146,18.6;20.7;-37.96064,0
739,245,146,16.5;25.5;201.09248,0
739,245,146,22.6;15.5;-298.893,0
358,2511,146,19.2;21.1;-16.547834,0
2452,1390,146,17.3;22.3;41.18408,0
358,243,146,18.8;23.2;88.0278,0
741,249,146,19.4;23.9;121.1984,0
741,249,146,20.6;28.5;353.966,0
741,249,146,21.1;16.6;-242.7983,0
739,2297,146,18;24.6;158.3428,0
739,2297,146,23.9;24.3;143.1754,0
742,1879,146,17.9;24.6;160.3876,0
742,1879,146,23.7;24.6;156.86845,0
740,1880,146,17.9;24.5;155.3521,0
740,1880,146,24.4;26.2;240.6021,0
2452,1877,146,19.1;25.9;222.3391,0
2452,1877,146,23.5;21.9;25.37573,0
2268,2191,146,18.1;29.9;422.59976,0
3182,2926,146,21.5;30;429.42242,0
3182,2926,146,19.5;17.2;-212.9458,0
3182,2926,146,16.8;32.9;571.7846,12
3182,2926,146,21.7;34.4;646.82025,0
357,290,146,22;32.5;551.4932,0
357,290,146,16.2;33.3;595.35754,7
17,132,146,19.7;34.9;674.0974,0
190,264,146,24.2;36.6;757.62054,0
3199,2943,146,24.3;36.9;771.6298,0
3199,2943,146,24.3;24.8;168.08118,0
3199,2943,146,23.1;7.9;-677.7305,0
18,321,146,20.5;37.8;817.6068,0
19,324,146,20.9;38;828.5903,0
369,339,146,21.2;19.8;-80.91843,0
369,339,146,16.9;23.3;95.47323,0
367,337,146,21.3;19.6;-89.44223,0
367,337,146,16.8;23.1;84.767426,0
167,256,146,20.6;15.8;-280.7149,0
167,256,146,16.2;11.3;-504.4416,16
169,259,146,21.3;15.7;-288.4108,0
2133,1699,146,21.9;18.5;-144.04628,0
30,280,146,22.2;12.8;-433.9954,0
365,332,146,22.7;9.9;-575.87427,0
363,331,146,22.2;9.6;-591.9731,0
2188,1993,146,16.3;13;-422.9004,0
740,1839,146,23.8;21.6;7.1219983,0
740,1839,146,28.5;20.6;-41.574577,0
741,1838,146,22.9;21.9;21.104736,0
741,1838,146,26.9;21.2;-9.628479,0
741,1838,146,31.1;18.3;-157.9156,0
742,1840,146,23.5;21.8;20.46234,0
742,1840,146,28.3;20.5;-44.18037,0
742,1840,146,32.5;18.1;-164.9653,0
739,1837,146,24.7;20.7;-35.051052,0
739,1837,146,30.3;19.1;-115.8007,0
2457,2303,146,25.6;23.6;107.614105,0
2457,2303,146,30.3;19.2;-111.20612,0
2453,1878,146,27.3;20.6;-42.94824,0
2453,1878,146,32.6;18.2;-162.2317,0
190,1841,146,29.6;19.4;-100.615974,0
739,2304,146,29.8;18.9;-127.0748,0
740,2369,146,32.1;20.9;-28.595947,0
2501,2368,146,32.4;20.8;-32.78954,0
741,2296,146,23.6;25.5;205.61403,0
2110,1724,146,23.1;21.8;20.138662,0
1162,1371,146,23.9;27.4;299.9422,0
1162,1371,146,21.7;16.4;-250.16179,0
1162,1371,146,16.9;23.4;98.25334,0
1219,1351,146,25.1;12.7;-437.4005,0
2130,1505,146,20.3;20.8;-32.431816,0
740,2305,146,25.6;23.4;96.833466,0
740,2305,146,30.4;19.7;-84.96753,0
740,1731,146,29.4;18.9;-126.53236,0
2134,1507,146,32.6;19.7;-85.7014,0
1266,899,146,24.1;13;-423.18265,0
1163,1275,146,20.9;19.5;-97.95598,0
192,1344,146,16;12.2;-459.62454,0
2455,2309,146,32.2;19.2;-110.5516,0
2391,2332,146,16.7;25.5;205.91638,0
1290,1711,146,18.5;19.5;-96.94071,0
368,338,146,18.2;19.3;-104.62623,0
368,338,146,16.9;23.4;97.50691,0
1161,1733,146,21.6;16.5;-248.43065,0
1923,2022,146,19.7;17.6;-189.6792,0
1924,2023,146,19.4;17.7;-187.094,0
1374,919,146,14.8;30;428.9123,3
1373,918,146,14.6;30.2;440.0248,6
1376,921,146,14.9;29.7;412.3762,1
1375,920,146,14.5;29.8;417.7222,4
1342,1278,146,14.5;30.8;467.8389,8
1377,922,146,15.2;29.4;399.7545,2
42,285,146,13.3;30.9;475.33344,10
1084,889,146,14.6;30.4;449.106,6
166,1353,146,16;11.7;-487.6094,17
168,252,146,26.2;35.9;723.0875,15
1417,1276,146,19.3;35.6;706.1058,7
21,2039,146,21.3;38.8;866.1091,0
169,260,146,25.1;34.3;645.748,0
166,2155,146,25.4;34.4;649.8054,0
311,169,153,15;33.6;607.97296,0
311,169,153,28.6;21.3;-4.3501754,18
311,169,153,22.7;21.9;24.73044,0
81,139,153,14.9;33.5;603.0823,0
81,139,153,23.8;22;28.57502,1
81,139,153,28.6;21.5;2.7008,22
79,140,153,14.8;33.7;613.4767,0
79,140,153,28.6;21.5;1.937849,58
79,140,153,16;28.8;367.98093,38
79,140,153,24.2;21.3;-8.83293,0
13,566,153,16;34.1;634.65753,0
13,566,153,15.8;28.2;337.05048,0
41,168,153,15.4;33.6;607.74133,0
41,168,153,19;28.2;336.1432,0
582,453,153,16.9;31.8;517.8488,0
580,453,153,18.4;26;229.1985,0
582,453,153,25.7;19.9;-77.23826,0
302,235,153,18;30.9;474.30798,0
34,34,153,16.1;30.6;457.97577,0
34,34,153,20.1;30.1;433.75287,0
305,236,153,14.7;30.6;458.856,0
304,238,153,16.2;30.5;453.54822,0
304,238,153,20.4;27.9;325.04678,0
161,228,153,18.5;24.7;162.31525,0
3,3,153,18.1;24;129.53563,0
3,3,153,14.7;18.4;-153.6652,0
2187,1992,153,18;24.1;131.53473,0
133,115,153,17.3;23.5;102.700294,0
133,115,153,14.5;18;-172.51842,0
133,115,153,22.5;20.5;-45.784832,0
491,514,153,20.1;22.8;70.43737,0
23,23,153,16.3;22.9;74.32755,0
23,23,153,21.7;21.1;-14.484698,0
586,454,153,18;21.1;-15.33967,0
84,52,153,15.5;22.9;75.39437,0
84,52,153,24.8;18.4;-151.3954,0
84,52,153,16.7;27.2;289.4605,0
87,83,153,15.3;22.8;67.97908,0
87,83,153,24.9;18.4;-150.1393,0
87,83,153,20.8;20.4;-51.659977,0
87,83,153,16.6;27.2;289.76648,0
302,234,153,19.3;20.8;-30.533506,0
86,172,153,15.3;23;80.06403,0
86,172,153,25.1;18.5;-146.27977,0
465,529,153,17.4;20.5;-47.03476,0
33,215,153,18.9;19.3;-104.721664,0
170,219,153,16;18;-171.57678,0
3194,2938,153,27.7;17.6;-189.92615,0
3194,2938,153,15.7;28.5;353.22595,17
3194,2938,153,15.8;19.6;-93.08967,0
3194,2938,153,22.1;19.1;-116.36133,0
3194,2938,153,22.7;25.5;204.6,0
4,4,153,26.2;18.5;-147.61049,0
4,4,153,21.5;19.9;-76.08375,0
616,4,153,15.8;19.7;-84.86511,0
59,56,153,24.7;18.5;-145.8362,0
59,56,153,22.4;22.8;68.87059,0
59,56,153,33.3;23.8;116.10858,0
59,56,153,19.1;30.3;445.35495,0
480,526,153,22.1;17.2;-212.616,0
469,526,153,26.1;21.3;-5.943449,40
130,171,153,25.6;21.7;13.050913,0
130,171,153,22.6;27.1;281.99673,0
143,170,153,25.4;21.6;10.04456,0
143,170,153,22.4;26.2;239.46667,0
159,226,153,24.5;21.8;16.041573,0
24,24,153,24.3;22.7;64.54855,0
45,45,153,23.3;24.3;142.74036,0
3177,2921,153,16.9;23.6;110.277534,0
3177,2921,153,26.9;19.9;-75.27612,0
3177,2921,153,22.6;25.6;207.64748,19
3177,2921,153,16.2;31.9;522.60974,34
3177,2921,153,15.8;19.6;-93.79954,0
86,540,153,15.4;23.1;82.798386,0
86,82,153,20.9;20.5;-48.427845,0
84,80,153,20.8;20.4;-50.08353,0
452,520,153,27.3;20.9;-25.24563,0
52,50,153,27.5;21;-20.317142,0
9,9,153,25.3;18.3;-157.8613,0
64,61,153,22.7;20.9;-24.77565,29
61,58,153,22.6;20.8;-30.98357,30
611,523,153,21.7;17.5;-195.0233,1
1434,2163,153,22.8;17.9;-175.99626,55
130,112,153,28.8;22.8;69.23631,55
130,112,153,33.4;24;128.8,0
16,15,153,28.8;24.3;143.40013,42
8,8,153,31.4;23.8;116.37062,44
2123,1667,153,32.2;25.5;205.14781,40
294,134,153,23.9;18.7;-136.9855,0
24,508,153,23.8;21.1;-16.594088,0
882,887,153,33.9;23.3;91.568405,0
2198,2062,153,33.7;23.1;83.37003,0
1631,1858,153,33.9;23.2;90.60281,0
7499,6740,153,20.1;28.6;359.6848,0
7494,6720,153,20;28.6;357.5006,0
7237,6739,153,20;28.6;357.788,0
6621,5849,153,16.4;21.8;18.75318,0
14010,11039,153,26.6;19.2;-109.4912,0
1942,2048,153,24.3;19;-122.2671,0
1941,2047,153,24.2;18.9;-124.6075,0
1940,2046,153,24.3;18.9;-127.7479,0
3065,2761,153,24;19;-121.000496,0
3066,2762,153,23.9;18.7;-136.7054,0
14,202,153,27;20.6;-43.039047,0
15,502,153,26.2;20.3;-58.29285,0
4,460,153,27;18.9;-127.53766,0
506,476,153,26.7;19.5;-97.193184,0
42,489,153,27.1;20.8;-32.29237,0
26,500,153,26.9;20.6;-42.14925,0
23,175,153,27.2;20.5;-47.18692,0
23,175,153,23.1;21.2;-11.402401,0
1909,2001,153,28.5;22.6;56.47836,0
406,480,153,27.1;20.8;-32.29237,0
182,467,153,26.6;19.6;-93.58968,0
513,501,153,27.4;18.7;-134.44023,0
505,475,153,23.5;21.3;-8.58522,0
3,176,153,26.1;19.9;-76.579666,0
3,176,153,22.1;21;-21.59968,0
22,180,153,22.3;21.6;9.186772,0
33,497,153,24.2;21.3;-8.83293,0
514,509,153,28.3;21.9;21.71894,0
55,57,153,18.6;18.7;-135.6416,0
52,551,153,27.1;21.5;2.5510402,0
305,3344,153,14.7;30.5;454.04703,0
67,108,153,31.6;25.3;195.3054,0
7245,6565,153,25.2;20.5;-46.703697,0
1111,1128,153,17.4;29.6;406.5799,0
1862,1148,153,17.3;29.6;407.82474,0
55,1113,153,17.4;29.7;415.94943,0
509,1131,153,15.9;30.5;453.76932,0
510,1130,153,16;30.6;457.6003,0
1330,1228,153,16;31.1;481.6054,0
34,506,153,16.7;31.1;482.60056,0
7232,5822,153,15.9;31.9;523.4912,0
39,39,148,24.8;30.7;464.9374,0
39,39,148,17.3;21.5;2.1822376,0
57,54,148,24.1;31.2;487.839,0
57,54,148,23.2;26.1;233.88618,0
57,54,148,21;19.4;-101.04016,0
57,54,148,16.6;21.4;-3.4964643,0
57,54,148,18;27.4;297.6137,0
57,54,148,28.1;29.7;414.28207,0
12,13,148,26.4;29.5;403.47888,0
12,13,148,17.9;19.7;-88.89748,0
581,453,148,25.7;27.9;324.1454,0
582,453,148,21.7;23.4;100.4989,0
580,453,148,23.4;19;-121.43009,0
582,453,148,17.3;18.9;-126.9776,0
22,22,148,23.3;27.2;287.0502,0
41,41,148,25.6;25.9;223.53719,0
21,21,148,25.9;25.9;224.69429,0
10,10,148,21.7;27.3;292.66663,0
10,10,148,21.1;18.6;-140.20459,0
159,197,148,24.1;24.3;144.87183,0
159,197,148,21.6;19.3;-105.11408,0
59,56,148,24.1;24;129.77385,0
59,56,148,21.5;19.1;-118.3916,0
59,56,148,26.6;19.6;-92.23377,0
486,445,148,23.8;24.1;131.06577,0
43,43,148,24.1;22.5;55.703953,0
43,43,148,28.2;21.9;24.328098,0
43,43,148,27.1;17.9;-175.43164,0
901,541,148,23.3;20.6;-42.38244,0
485,518,148,24.3;19.9;-76.6385,0
49,49,148,25.1;19.5;-94.03818,0
47,47,148,24.9;19.4;-100.73726,0
160,196,148,25.6;22.1;33.484398,0
160,196,148,26.6;17.9;-175.48401,0
37,37,148,21.8;18.7;-134.87213,0
1446,128,148,24.6;18;-172.56218,0
1446,128,148,26.9;22.7;62.99018,0
771,218,148,17.7;19.7;-88.00217,0
178,221,148,17.1;20.2;-62.01033,0
48,48,148,16.6;17.9;-178.36514,0
135,117,148,16;20.5;-47.890842,0
135,117,148,10.2;17.1;-214.23544,0
2267,2190,148,15.6;17.9;-176.40997,0
53,130,148,14.9;18.4;-152.54459,0
1213,519,148,14.7;17.8;-180.267,0
3192,2936,148,12.7;20.8;-33.242653,0
3192,2936,148,22;24.5;152.20274,0
2193,2057,148,15.3;21.3;-7.6641483,0
304,238,148,12.7;21.3;-6.082798,0
101,91,148,12.4;17.5;-198.19211,0
305,236,148,11.8;20.1;-65.90292,0
2117,1661,148,11.4;18.3;-158.6612,0
3175,2919,148,10;18.9;-127.89329,0
3175,2919,148,19;18.4;-153.55968,0
3175,2919,148,27;22.5;52.792908,0
3175,2919,148,15.8;23.8;120.58386,0
30,131,148,9.8;18.2;-161.37291,0
58,55,148,17.7;22.4;48.135456,0
483,446,148,17.7;22.2;40.682755,0
1894,1982,148,11;16.8;-232.12984,0
182,207,148,12.2;22.9;72.64983,27
488,448,148,14.6;25.2;188.60619,11
782,1329,148,13.4;22.3;42.14563,4
10,589,148,18.8;20.2;-62.17909,58
142,120,148,25.1;19.1;-115.81006,0
142,120,148,30.3;21.3;-7.6421304,0
480,526,148,25.7;18.9;-124.152756,0
1183,526,148,14.7;20.6;-39.70298,0
480,526,148,27.8;24.1;131.24272,0
480,526,148,22.4;26.4;249.381,0
32,32,148,27.2;19.9;-77.613754,0
14,195,148,28.9;23.1;82.77126,0
20,20,148,19.7;27.2;286.90146,0
306,129,148,19.1;27.5;302.523,0
606,542,148,30;23.6;108.53602,0
19,19,148,18.8;27.4;296.6059,0
18,182,148,18.5;27.2;289.1282,0
294,134,148,19.9;20.8;-32.80958,0
299,135,148,24.4;20.7;-35.52741,0
297,136,148,28.1;29.7;414.6859,0
1937,2043,148,13.1;18.5;-145.0155,0
1212,1328,148,27.6;20.5;-47.432583,0
14011,11038,148,28.1;17.8;-179.8249,0
43,181,148,18.6;20.9;-26.892775,0
475,491,148,18.5;19.9;-76.9226,0
593,543,148,25.4;18.6;-140.9057,0
1221,2175,148,12.5;16.4;-249.4674,0
30,2996,148,12.4;15.9;-278.14233,0
487,447,148,20.3;31;479.19662,0
481,51,148,31.4;21;-19.059093,0
2623,2475,148,21.2;29.2;390.4924,0
882,887,148,14.7;21.8;19.797997,0
1631,1858,148,14.7;21.8;17.873125,0
3209,2953,148,29;19.5;-98.32734,0
42,227,154,22.1;31.1;485.09686,0
17,17,154,20.4;29.9;422.9857,0
17,17,154,15.8;28.1;334.9886,0
170,219,154,21.9;30.2;440.7858,0
40,40,154,20.6;31.4;497.14053,0
40,40,154,17.5;26.7;265.60992,0
30,30,154,19.4;29.1;382.26932,0
115,210,154,22.9;28.7;361.81317,0
114,208,154,23.2;28.5;352.3155,0
113,209,154,23.1;28.5;351.461,0
582,453,154,20.3;27.8;320.835,0
581,453,154,26.3;24.7;161.7639,75
580,453,154,27.7;20.1;-66.82289,0
582,453,154,30.5;25.4;198.8471,0
11,11,154,22.6;27.3;295.6875,0
11,11,154,18.5;26.3;245.86455,0
2266,2189,154,17.4;27.1;285.63254,0
179,224,154,17.3;28.3;341.4722,0
49,49,154,24.3;27.4;299.99866,0
49,49,154,29.8;27;277.22507,0
9,9,154,24.3;27.5;305.43033,0
1446,128,154,24.7;28.4;346.70602,0
1446,128,154,26.2;21.4;-2.096081,0
1446,128,154,30.4;26.7;262.0296,0
621,5,154,25.1;28.4;348.78564,0
5,5,154,26.8;24.1;131.96419,14
25,25,154,22.6;25.4;200.88731,0
130,171,154,24.1;25.4;200.24126,0
46,46,154,23.3;24.8;170.49083,0
745,194,154,25.7;26.7;262.86407,0
744,193,154,25.7;26.5;252.5189,0
750,663,154,22.3;23.3;95.23082,0
748,662,154,22;23.1;84.29402,0
747,436,154,22.2;23.1;84.389725,0
747,436,154,20.5;18.5;-145.07968,0
2125,1669,154,23.6;25;177.68689,24
743,192,154,25.7;26.5;253.0403,60
3195,2939,154,24.5;28.2;339.08966,53
3195,2939,154,23.4;19.8;-82.20616,0
136,118,154,27;25.1;182.86165,5
136,118,154,27.1;20.5;-44.84665,0
37,37,154,27.8;26.7;264.2321,47
480,526,154,19.1;25.8;218.3785,9
480,526,154,27.2;23.2;89.97125,0
130,112,154,22.3;21.6;10.815642,29
748,103,154,21.2;20.6;-42.61849,25
114,103,154,23;25.4;198.1349,0
114,103,154,27.1;24.2;136.83507,0
29,29,154,22.6;20.7;-38.32922,3
3178,2922,154,22.6;20.6;-41.048122,32
3178,2922,154,21.6;30;429.96353,0
3178,2922,154,27.9;24.2;139.41254,0
141,174,154,21.4;20.6;-40.696167,31
603,521,154,22.9;26.6;256.397,0
113,102,154,23.2;25.5;204.5999,0
113,102,154,27.2;23.3;93.54366,0
115,104,154,23.4;25.6;209.09094,0
308,104,154,20.8;19.1;-117.941734,0
294,134,154,27.9;29.2;390.488,0
163,191,154,25.4;28.4;347.49216,0
32,32,154,26;22.8;70.63798,0
30,552,154,17.2;28.1;335.55606,0
454,533,154,16.5;29.2;389.2012,0
2265,2188,154,16.1;31.4;497.95343,0
2124,1668,154,21.9;19.7;-85.02652,0
4360,4079,154,17.9;28.9;371.725,0
1899,1985,154,16.1;27.8;316.4627,0
2237,1860,154,20.8;18.9;-124.3856,0
4683,4080,154,23.6;20.4;-52.84717,0
113,660,154,22.4;25;179.63824,0
3239,2984,154,27.9;25;180.2309,0
749,2985,154,26.2;26;227.9928,0
496,516,154,24.9;28.3;342.39484,0
3240,2988,154,17.8;28.4;346.48706,0
877,539,154,15.8;31.2;486.05542,0
497,452,154,26.3;21.7;15.051283,0
